safe_text,label,agreement
this lady on facebook running her own vaccines cause autism campaignits taking everything in me to inform her how uneducated she is,1.0,1.0
user swiftwater  past mt pocono its the worlds largest vaccine pharmaceutical company,0.0,1.0
superstarsundays thepalacenj mmr  the palace ,0.0,1.0
if i hear dont bring measles back with you again im gonna lose my shit its called vaccinations people goodness,1.0,1.0
hb3188 update torts providing immunity for certain persons producing riskassessment reports for schools eff ,0.0,1.0
via user australia to stop payments to families who refuse child vaccinations good on ya no fear 4 diseases  ,1.0,0.6666666666666666
clark county reports fifth measles case an infant has become the fifth confirmed measles case in clark county this ,0.0,1.0
confirmed cases of measles likely contracted on trip to disneyparks in calif  ,0.0,0.6666666666666666
the guy that said vaccines cause autism got his medical license revoked ,1.0,1.0
parents who support antivaccine activists should have child services take their kids away or just not be allowed have kids period,1.0,1.0
people who have had the meningitis vaccinedid you get sick or have any side effects im scared ,0.0,1.0
user oh you havent seen the latest  10 year old girl vaccine side effects state paralyzation can occur  google it quite sad,-1.0,1.0
good im feeling nostalgic about the measles retro fun ugh ,0.0,0.6666666666666666
sandyhook was real 911 wasnt led by the jews darren wilson is a murderer amp mmr vax doesnt cause autism todayisfestivus,1.0,1.0
oh great a report of measles in co stayinginside,0.0,1.0
my mmr is so bad ,0.0,1.0
user the spread of polio is officially a world health emergency ,0.0,1.0
chicago expands meningitis vaccine recommendation chicago public health officials have expanded a meningitis ,0.0,0.6666666666666666
user cdc considering recommending hpv vaccinations for boys  duh,0.0,0.6666666666666666
vaccinationexemption data missing for 300 state schools amid rising concern about vaccination status more than ,0.0,1.0
vaccinations all they had when i was young was smallpox measles affected my eyes sister got polio like many others both preventable now,1.0,0.6666666666666666
amnews  bulletin hiv vaccine awareness day 2015 although the path to developing a safe and effective hiv ,0.0,0.6666666666666666
vaccinate your child or get out of my office dr russell saunders pediatrician makes sense to me ,1.0,1.0
user so is measles ,0.0,1.0
the real reason measles cases spiked in 2014 the ohio amish   via user ,0.0,1.0
bills banning most vaccine exemptions fail in northwest legislative efforts to put more pressure on parents to get ,0.0,1.0
more americans die from vaccinepreventable diseases than from breast cancer hivaids or motor vehicle accidents,1.0,1.0
i know a certain high school throwing a complete shit fit over a vaccine i said my daughter did not need,-1.0,1.0
so glenn beck we should hurt our children just to avoid complying with nonexistent dictates of evil government mtp vaccinations,1.0,1.0
future topics healthcareassociated infections hep c climate change and vector borne diseases vaccine misconceptions pubht,0.0,1.0
user user agree vaccinate your kids dont expose my kid to your stupidity,1.0,1.0
user definitely not disagreeing with you re the issues with antivaccine idiots but most babies dont get good immunity against,1.0,1.0
user people who complain live longer releasing tension increases immunity and improves overall health ,0.0,1.0
the indiana state department of health has issued some immunization changes for the 201415  user,0.0,1.0
comment on this blogust post and user will donate a vaccine to a child in need join us ,1.0,1.0
huck aint tryna hear it he wants that immunity fam scandal,0.0,1.0
just wrapped up my nursing school clinicals with one last set of immunizations its getting real,1.0,0.6666666666666666
measleslike virus likely behind dolphin deaths ,0.0,1.0
cdc kindergartners in colorado have lowest measles vaccination rate in the nation some health experts say ,0.0,1.0
"people believe what they want to believe
when it makes no sense at all  j mellencamp  vaccinate your kids",1.0,1.0
he cant handle measles let alone      ebola  nj last in job creation christie would be a catastrophic mistake for this nation,0.0,0.6666666666666666
gonna makem sweat madhatterdc dc djdc dupontcircle dcbar barcrawl mmr madhatterdc ,0.0,1.0
mmr jab warning as measles cases soar 25 over easter ,0.0,0.6666666666666666
whats the difference between dtap and tdap vaccine asktheexpert  health,0.0,1.0
with pertussis cases on the rise in north carolina dhhs provides vaccines for children and adults raleigh nc ,1.0,0.6666666666666666
the disney measles outbreak a mousetrap of ignorance ,0.0,0.6666666666666666
please rt user vaccinate your children you ignorant hippies ,1.0,0.6666666666666666
user my babies were vaccinated and have grown up great thanks,1.0,1.0
"io9
read roald dahls heartrending endorsement of child vaccination
",1.0,1.0
speechless met people that are proud for not vaccinating their kids as there is no scientific proof,-1.0,0.3333333333333333
user nationalism is an infantile disease it is the measles of mankind,0.0,1.0
user people are idiotsi live in the city now and i took greyhound this morningif i chose amtrack i wouldve been exposed to measles,0.0,0.6666666666666666
user how can it be about the money immunizations are free right health vaccines  user,1.0,1.0
lena dunham helps me decide what vaccines to give my children  mom girls,1.0,0.6666666666666666
i was antivax in 99 changed when presented with benefits of vaccinating my firsrborn4th kid on the way will be fully vaxed cdcvax,1.0,0.6666666666666666
user user not going to be very heroic if all their parents refuse vaccination for their poor children this is sad,0.0,0.6666666666666666
hb1114 passed brunswickglynn county joint water and sewer commission provide immunity and exemption from lia ,0.0,1.0
user gmos poor diet poor air amp water quality vaccines chemtrails et al,-1.0,1.0
get your kids vaccinated bye,1.0,1.0
please vaccinateyourkids conserving heard immunity is critical a measles outbreak in this day and age is ridiculous,1.0,1.0
user hope it changes to rain and mike gets the measles,0.0,1.0
jacksonville jobs accounting manager  public  mmr employment   jacksonville fl  ,0.0,1.0
measles and mumpswhat year do we live in again,0.0,1.0
"
father asks california school district to ban kids who havent been immunized",1.0,0.6666666666666666
user do vaccines cause autism  user,-1.0,0.6666666666666666
if possible separate urself from stance on vaccines the cdc is lying to u alarming at best cdcwhistleblower,-1.0,1.0
lek sudeh bal aku tiap kali mmr nak drop ke 2000 mesti dapat team pro takpernah lagi turun lebih tu hahahahaha,0.0,1.0
bitch u got measles idfwu,0.0,1.0
user close to it isnt it sandy sad very sad i dont believe in forced vaccinations period my kids couldnt do pertussis,-1.0,1.0
study of more than 95000 kids finds no link between mmr vaccine and autism ,1.0,1.0
cocohealth official say they dont know if the adult with measles was vaccinated history unclear mapit ,0.0,0.6666666666666666
mmr  corpus 7pm,0.0,1.0
user researcher womans cancer killed by measles virus in unprecedented clinical trial  user,0.0,0.6666666666666666
ebola ebola measles and chris christies inconsistent healthcare beliefs  forbes ,0.0,0.6666666666666666
user saw your interview wdan barton heres a list of ingredients in vaccines ,0.0,1.0
official followdatbag dj djhpnotiq mmr fdb datbag  yankee stadium ,0.0,1.0
"well after this game 2 and 3 i can safely say im at 15k mmr because wtf is these drafts d
eslone",0.0,1.0
user disney land has measles,0.0,1.0
user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf ,0.0,0.6666666666666666
california families will no longer be able to claim religious exemptions from getting children vaccinated ,1.0,0.6666666666666666
the government is spreading ebola to create fear and cause people to get vaccines which will do more harm youve been warned,-1.0,1.0
user local show this weekend measles and vaccine facts guest dr thomas birch user sunday 28 7am 891fm archived wfdufm,0.0,0.6666666666666666
47 states now impacted by the nasty flu outbreakincluding ks amp mo free flu vaccine for kids today at kcmo health dept on troost kctoday,1.0,0.6666666666666666
carson illegal immigration partly to blame for measles outbreak  hes right but i hate giving gov more power,0.0,1.0
pakistan is arresting parents who dont vaccinate their kids against polio,0.0,0.6666666666666666
lewis r first editorinchief publicly issue a retraction of the fraudulent 2004 mmrautism study  via user,0.0,1.0
antivaxx insanity a recent measles outbreak was traced to one child  next time could be much much worse ,1.0,1.0
user i figured out 3yrs ago bad epidemic is spreading i know im right its not the measles ,0.0,1.0
user will be your friend   sometimes the needs of the many out way the needs of the few  like with measles vaccination,1.0,0.6666666666666666
ssb3073 new a study bill for an act requiring immunization against meningococcal disease for certain students ,0.0,0.6666666666666666
jenny mccarthy is fine with smoking although it can kill but shes against vaccinations because they may cause autism,1.0,1.0
lance was a great hero off the bike but now evident he took peds amp hiding bhnd teammates who are willing to gain immunity by tellin truth,0.0,1.0
user user yes rush all children should get vaccinated incl the white kids of the cool amp trendy antivax movement,1.0,1.0
experts california vaccine bill could prevent outbreaks giving california some of the strictest school ,0.0,0.6666666666666666
swiss family measles outbreak ,0.0,1.0
user user thanks  perfect for health promo class  immunizations is topic next week,0.0,0.6666666666666666
i think mmr hernandez is about to make us play ukkie cookie ,0.0,1.0
in africa and other countries would do anything for the immunization of there children but the cant get the vaccine  i just dont understand,1.0,0.6666666666666666
user on average people who complain live longer releasing this tension increases immunity and boosts their healthill live long,0.0,1.0
novant health to require flu vaccinations for hospital employees volunteers vendors it is the first hospital ,1.0,0.6666666666666666
user user user so you want be vaccinated and will risk your health and the health of yourself children and others,-1.0,0.6666666666666666
super bowl threatened by measles outbreak beer may stop alzheimers flu season wanes,0.0,1.0
there is a measles outbreak and the king of one of our allies has died and yet all that is on the news is the patriots scandal smh,0.0,1.0
about to get 4 different immunization shots i apparently need for dental school awesome,1.0,0.6666666666666666
"epic convo 
ahh hes harmless
if youre vaccinated",1.0,0.6666666666666666
user on average people who complain live longer  releasing this tension increases immunity and boosts their health user,0.0,0.6666666666666666
user no i have minerpalooza to play at with the mmr,0.0,1.0
americas largest group of physicians just made a huge move towards ending personal vaccine exemptions  user,-1.0,0.3333333333333333
mark needs to add a lullaby to mmr so i can snooze to it at night,0.0,1.0
pharmaceuticaljobs pharmaceutical vaccine sales representative  publicis selling solutions   new hyde park ny  ,0.0,1.0
user measles outbreak grows to 122 cases across 18 states user ,0.0,1.0
user my daughter whose mother refuses to immunize got whooping cough a disease that had been virtually eradicated it was awful ,1.0,0.6666666666666666
unvaccinated child diagnosed with measles on marthas vineyard an unvaccinated child has been diagnosed with the ,0.0,1.0
more cases of measles in january than in the last 20 years user vaccinate,0.0,1.0
user die from measles then,1.0,0.6666666666666666
measles case reported at ri hospital amp roger williams medical ctr providence ri ap  authorities are ,0.0,1.0
dont feed the fear and feed yourself for super immunity  ,-1.0,0.3333333333333333
new case of the measles reported in king county where you may have been exposed king county  health officials ,0.0,0.6666666666666666
user i thought they couldnt get measles,0.0,1.0
how the measles virus became a master of contagion  via user ,0.0,1.0
one of the few things i miss about philly  933 mmr and can pick it up on 78 near hamburg,0.0,1.0
measles outbreak appears to be fading state health officials say state health officials say the measles outbreak ,0.0,1.0
most us kids get vaccines but parents still worry  alertnet ,0.0,0.6666666666666666
childrens museum admission should include an ebola vaccination and earplugs,1.0,1.0
i cant believe my mmr used to be plat iii and now its gold iv,0.0,1.0
former nbcuni chief bob wright of autism speaks on user recanting his heavily hyped link between vaccines and autism,0.0,0.6666666666666666
14th case of measles confirmed in illinois palatine ill  one more measles case has been linked to a day care ,0.0,1.0
good advice for parents who are concerned about their infants and the current measles situation ,1.0,0.6666666666666666
cdcs vaccine safety research is exposed as flawed and falsified in peerreviewed scientific journal ,0.0,0.6666666666666666
every child should be vaccinated closetheimmunizationgap health vaccination ,1.0,1.0
tenth measles case confirmed in tarrant county disease exerts have traced some of the north texas measles cases ,0.0,1.0
user that would make her a liar i believe and if u think shes not getting some form of immunity i got land 4 sale truthright,0.0,1.0
passed a woman with an are vaccines safe think twice sticker and a mom of the year sticker irony at its finest,1.0,1.0
why are we even worried about antivaxxers arent we vaccinated against the diseases theyre risking contracting too justawondering,1.0,1.0
user user its also not an argument vaccinations are a huge government money makernot for our well being bs based in lies,-1.0,0.6666666666666666
vaccine flying off pharmacy shelves as flu cases up dallas   dallas county health officials ,1.0,1.0
is this 1892 why are the measles and mumps going around,0.0,0.6666666666666666
user i knew a woman who contracted polio before vaccines horrible awful disease vaccine is critical but you knew that,1.0,1.0
"they say that measles isnt a deadly disease
but it is
 arebeingliedto",0.0,1.0
reaction to the immunization  dean health  west clinic ,-1.0,0.6666666666666666
user duh do you want measles,1.0,0.6666666666666666
user nextmeaslesuser india has officially done the impossible and eradicated polio  user ,0.0,1.0
measles may become endemic without vaccination proper clinical diagnosis cdc official says  via user,1.0,0.6666666666666666
user measles is an incredibly contagious and preventable disease reiders user,1.0,1.0
user nine visitors to user have been infected with measles   user,0.0,1.0
user user user  user  there hasnt been mercury in vaccines in more than 13 years,1.0,1.0
arrived in princeton as the entire town is taken over by news vans meningitis outbreak cdc wants emergency vaccination of entire campus,0.0,0.6666666666666666
bart riders might have been exposed to measles by joe fitzgerald rodriguez bart riders may have been exposed to ,0.0,1.0
there is no immunity that can be built from a group of ladies talking about guy problems please bring back the germy kids,0.0,1.0
delaware house passes 410 mental health study group consensus involving immunity provision for 24hour detainments ,0.0,1.0
people of the west coast vaccinate your kids ill explain later,1.0,1.0
outbreak fears rise as childhood immunization exemptions increase the percentage of arizona parents citing personal ,-1.0,0.3333333333333333
if you dont vaccinate your kids idfwu,1.0,1.0
user oh i agree kids are on this earth because we created you we feed u immunize u you will be our grabbits 4life,0.0,0.6666666666666666
cdc flu vaccine less effective health officials are telling doctors that the flu vaccine may not be very ,0.0,0.6666666666666666
let me rephrase getting your kid vaccinated is a choice most commonly made in ignorance,-1.0,0.6666666666666666
user vaccines also prevent infectious diseases prove me wrong,1.0,1.0
getting vaccinated for asia hope i dont get autism oh wait thats not a thing ,1.0,1.0
measles outbreak in cache county spreads to four  via ,0.0,1.0
mt user r u 4 or against vaccination  antivaxxers put this mother n her baby in quarantine  ,-1.0,0.3333333333333333
i wish kids vaccinations came in the form of a chocolate chip cookie or bowl of ice cream,1.0,0.6666666666666666
kent sepkowitz talking measles on user said libertarianism collapses when it bumps into public health ,0.0,0.6666666666666666
discussing living in 1920 me id love it the fashion and the art user disease no vaccines nope theatre bio sista,1.0,0.6666666666666666
vaccinations made my cat autistic  via user,-1.0,0.6666666666666666
understanding thimerosal mercury and vaccine safety ,0.0,1.0
user kidlegislation national vaccine for cooties,0.0,1.0
there is a measles outbreak is california,0.0,1.0
ebola is it a fear tactic to help pass a law soon to come down the pike forced immunization perhaps ebola  fearmongering,-1.0,0.3333333333333333
us measles count rises to 121 most linked to disneyland health officials say the number of measles cases in the ,0.0,1.0
"repost user with repostapp

palace  my hitta user  mmr auraglobal wegood ",0.0,1.0
measles user,0.0,1.0
that study linking vaccines with autism it was fraudulent vaccines do not cause disease they prevent disease ,1.0,1.0
user second us case of rare virus raises fears of more infections   this is why you vaccinate your kids,1.0,0.6666666666666666
user happiest day of your life in the happiest place on earth disney wedding  measles as party favors,0.0,1.0
rt user the wisconsin measles alert began with a flight from malaysia to us the cdc says ,0.0,0.6666666666666666
mt bad user worrisome data oh measles outbreak is 68 cases the highest   reported in any state since 1996 ,0.0,1.0
this thursday mmr will be doing their thing once again at dolceonthursday hosted by my bi   many men city ,0.0,1.0
if antivaccine parents rode the magic school bus ,1.0,0.6666666666666666
"user davids draws twisted and huck needs his immunity now abbys a lion up there gladiators 
underfire scandalthursdaytgit",0.0,0.6666666666666666
mt user nyc is having a measles outbreak in other news vaccinate your kids if youre under age of ,1.0,0.6666666666666666
user vaccineswork i was vaccinateduser prior to travel to europe for everything but mmr 66 yrs ago got measles user yrshell,1.0,0.6666666666666666
you should really get your children vaccinated itd be awful if they were to catch these hands,1.0,1.0
california schools have been advised to close thursday 29 2015 due to measles outbreakcheck to see your school ,0.0,1.0
arizona kids at risk as parents opt out of vaccines the trend worries publichealth officials who emphasize the ,0.0,0.6666666666666666
user pressure on the brainstem and limits brain function vaccines can certainly add to this malfunction as well,-1.0,1.0
is there a link between the measles outbreak and illegal immigration  no but it doesnt stop right wing politicians,-1.0,0.3333333333333333
feb 2015 ontario prov canada reported four confirmed cases of measles from four different families ,0.0,1.0
thinkprogress measles could ravage west african countries affected by ebola ,0.0,1.0
you should stick to what your good at even if its loligaging and pranks and leave health care and actual vaccines to health care industry,0.0,0.6666666666666666
user rockland county residents being warned of possible measles exposure at palisades center mall  user ,0.0,1.0
lol five babies diagnosed with measles in chicago vaccineswork,1.0,1.0
noahs measles came from patient zero oh yeah watch out here comes the bensonstare ,0.0,1.0
user a handy guide on how vaccines cause autism   hahahah,-1.0,0.3333333333333333
this antivaccination thing is ridiculous considering its scientifically proven vaccinations have no correlation to autism,1.0,1.0
spirit of pisgah 2014 teamdundee gravel mmr  loess hills state forest ,0.0,1.0
user user yeah im like a vaccineim the disease but a weakened one ta stop people from contracting the worse kind,0.0,0.6666666666666666
what a humanitarian user its not my responsibility to be protecting their child  dr jack wolfs vaccine refuser ,0.0,0.6666666666666666
whats more stupid isil talking about islam or republican presidential candidates talking about measles,0.0,1.0
user my son developed a rare seizure disorder within 24 hours of his dpt vaccine brain damage autism special needs for life,-1.0,1.0
disneyland measles outbreak infected woman took 2 flights before diagnosis ,0.0,1.0
people get vaccinated vaccines do not cause autism ampim really not trying to get sick end rant,1.0,1.0
3161 million people live in the united states and 100 of them have the measles  relax measlesoutbreak stfu ,0.0,1.0
youser mixmasterrod mmr follow dj dc dupontcircle madhatt  mixmasterrods upstairs lounge ,0.0,1.0
as for the penguins doesnt the canadian government require childhood mmr vaccination,0.0,1.0
prevent the flu we can vaccinate your children and you kidsfirst flushot now available ,1.0,0.6666666666666666
user except when it comes to childhood vaccinations,0.0,0.6666666666666666
and yet another study jama showing no vaccineautism link wonder if the chiropractors will read this mmm no  ,1.0,1.0
kids cant bring pb crackers to school but ok to bring measles user in allows optouts for vaccinations ,1.0,1.0
vaccinations never have and never will cause autism autismaware,1.0,1.0
study of more than 95000 kids finds no link between mmr vaccine and autism ,1.0,0.6666666666666666
only souvenir from fl bug bites i look like i have measles time to hit the tea tree oil,0.0,1.0
way overdue user measles outbreak gt reckoning on the politics of vaccination   getty ,1.0,0.6666666666666666
user las vegas confirms three new cases of measles linked to casino restaurant         bad gamble,0.0,1.0
measles in arizona wonderful,0.0,1.0
managing ems resources across multiple counties at mmr  mobile medical response ,1.0,0.6666666666666666
user streptococcus pyogenes cause that  mercury cause that  sars vaccine cause that,-1.0,1.0
last of the vaccinations for school getting shot up with tb and hep b  physicians east pa ,1.0,1.0
wow it is mobbed in here nphs prom and mmr first communion and i need to get home and get jenny recitalready ,0.0,1.0
senior technical officer vaccine and pharmaceutical technologies seattle washington united states internship ,0.0,0.6666666666666666
im hungry i cant understand this teacher and  student health lost my immunization stuffover today,0.0,1.0
user disneyland officials say employees have been diagnosed with measles    user,0.0,1.0
mmr,0.0,0.6666666666666666
who 1000s of ebola vaccine doses in coming months dakar senegal ap  the world health organization says there ,1.0,0.6666666666666666
i hate being stressed out  i just need a physical 2step tb my drug test and mmr vaccine  nursingschoolproblems,1.0,0.6666666666666666
unvaccinated children shouldnt go to school poll most americans feel children who have not been vaccinated ,1.0,1.0
six confirmed measles cases in cook county ,0.0,0.6666666666666666
aids n  large hiv vaccine trial to launch in south africa the us national institutes of health nih and partners ,0.0,0.6666666666666666
my party affiliation has never influenced whether i vaccinated my kids people who think its a liberal thing are idiots i vaccinated,1.0,1.0
user did you support your way to high mmr even in the calibration games,0.0,1.0
"microchip amp vaccinations specials
sundays in july houstonhumane
help your pets get home safe if ",1.0,0.6666666666666666
bill to eliminate personal belief vaccine exemption passes key california senate committee a bill that would ,0.0,0.6666666666666666
colorados new immunization rules politics trump health so colorado just made it a little harder to get a non ,1.0,0.6666666666666666
user user user dont get me wrongnot fond of pharmabut most vaccines been successful amp safebillions vaccinated,1.0,1.0
fort worth resident gets measles after softball event in kansas a fort worth resident has been diagnosed with ,0.0,1.0
"family members of measlesinfected bart rider fall ill 
vaccinate",0.0,0.6666666666666666
agora nightlife burglife bacardipromotions mmr teamfreepour humblebeginnings  agora nightlife ,0.0,1.0
scared of the flu vaccine lets see whats really inside it ,1.0,0.6666666666666666
we always make sure our people are taken care of   only 23 of the mmr team  irie blessed mmr ,0.0,1.0
user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestors ainf ,0.0,0.6666666666666666
sb550 update in child protective services further providing for definitions for immunity from liability for  ,0.0,1.0
user in ethiopia 32 user members were able to immunize 1000 children against polio  ,1.0,1.0
vaccinate or not did you regret having your kids vaccinated just seeing where everyone is at on this,0.0,0.6666666666666666
vaccinate your goddamn children,1.0,1.0
user i would appreciate if you stop the assault on vaccines not causing autism if you are not fully informed thank you,-1.0,0.6666666666666666
if my kid cant take a pbampj swich to school you cant send your unvaccinated disease spreading kid to school either vaccinewar,1.0,1.0
user i had measles mumps chicken pox but i didnt get whooping cough which was the scary one,0.0,1.0
vaccinate your rugrats please rt user measles outbreaks spark fears of return of a disease ,1.0,1.0
kids should not be forced to get vaccinations by schools user user theyre not guinea pigs,-1.0,1.0
user my kids are probably too old to get anything bc theres only 1 or 2 other vaccines for them to get,1.0,0.6666666666666666
user yeah im on a huge loss streak lost like 300 mmr,0.0,1.0
arizona measles outbreak could have exposed thousands abc15 ,0.0,1.0
user in the us the latest measles outbreak is spreading beyond disneyland  vaccinate,0.0,0.6666666666666666
get vaccinated folks rtuser ep dept of public health flu death toll now at 11  full story  ,1.0,1.0
user user user user in 2003 cdc urged flu vaccine 4 pregnant women  has thimerosal gave 2 everyone,1.0,0.6666666666666666
dont be scared lets see whats really in vaccines  ,1.0,1.0
vaccines the real issues in vaccine safety  nature ,0.0,0.6666666666666666
user mandatory vaccines are coming enjoynah aint about that,-1.0,0.3333333333333333
all nyc parents who did not let their kids have the measles vaccine please bring them to the nearest disintegration chamber,1.0,1.0
antivaccine mother changes stance after children become severely ill ,1.0,0.6666666666666666
we shouldnt give a single vote to any politician who even  suggests that vaccines arewere potentially unsafe the ignorance must stop,1.0,1.0
h0401 new provides immunity from liability for health care facility health care provider person closely held ,0.0,1.0
user yes u should get vaccines and so what if that makes your kid artistic that dont always mean hes gay hilarious,1.0,1.0
sc dhec offers free tdap shots at mass vaccination clinics in an effort to assist parents in meeting new school ,1.0,0.6666666666666666
not vaccinating your child you risk the health of others around them,1.0,0.6666666666666666
taking mac for her first round of vaccinations shes scared to death   banfield pet hospital pic ,1.0,1.0
three kids three flumist  vaccines what could possibly go wrong   davidsonbergman pediatric associates ,-1.0,0.3333333333333333
user i am frightened bcuz govt tells us nothing to fear yet constantly tell us to get flu vaccination,0.0,0.6666666666666666
aids n  study thousands of vaccinated teens born with hiv arent protected from measles ,0.0,0.6666666666666666
user this how parents handled mumps where there was no better option now its just plain stupid measles can be dead serious,1.0,0.6666666666666666
things get hard around this time of year allergyseason children sickkids but i believe they are developing immunities and thats powerful,0.0,1.0
user measles breaks out at las vegas casino  via user,0.0,1.0
 user mechanism of vax injury via cytokine storm vaccinedebate,0.0,0.6666666666666666
the  of people opting out of vaccines has steadily dropped measles outbreak not caused by not vaccinating  ,-1.0,1.0
user california measles outbreak fueled by parents who failed to vaccinate children  no shit,1.0,1.0
user user so whats your response to vaccinations being down since aca was passed,0.0,1.0
is it possible for babies to get sick after the flu vaccine,0.0,1.0
user i mosdef couldnt live in the dorms at college without certain boosters and the meningitis vaccine i remember on my schools,1.0,1.0
getting vaccinated vietnam plan  passport health pic ,1.0,0.6666666666666666
measles outbreak pakistan may face international travel ban  via user,0.0,0.6666666666666666
sick girls get lollipops mmr boostershot lollipop vaccine   the schofields ,1.0,0.6666666666666666
this small pox vaccine is killing me my arm hurts so bad,-1.0,0.3333333333333333
user my mmr shows that because ive only duod with my g5 friend for like two weeks and alright ill believe it when i see it lmao,0.0,0.6666666666666666
raising fear of a vaccine and the risk to the public  user ,0.0,0.6666666666666666
user im confused if vaccineswork how can my vaccinated child be infected by an unvaccinated child,0.0,0.6666666666666666
for younger americans measles and polio seem like distant threats ,1.0,0.6666666666666666
measles and your family texas health allen shares information to help parents ,0.0,1.0
yeaigobydibihoe just felt like sayin it since cuddy got me out user mmr supateam,0.0,1.0
user user disclosing the 4ppm of unsafe fluoride in our tap water whistleblower 1ppm is safe this reacts with your vaccines,-1.0,0.6666666666666666
lack of fulltime schoolnurses a factor in  recent measles outbreak  school nurses also reduce number of exemptions,1.0,1.0
"cmon internet jokes about measles and disneyland are both unfunny and lazy 

stop it 

now get creative",0.0,1.0
user traveler with measles passed through seatac airport jan 18  people may have been exposed  awesome,0.0,0.6666666666666666
vaccines do not cause autism ,1.0,1.0
if i aint the illest nigga im its new vaccine really more like poison,0.0,1.0
early childhood education is the education vaccine  investearly,0.0,0.6666666666666666
user you gonna tell people the truth about vaccines,-1.0,0.6666666666666666
see vaccine exemptions in texas by school district ,0.0,1.0
courts rule vaccines cause autism and brain damage ,-1.0,1.0
timing matters user in 2008 the infamous vaccination  autism study had yet to be debunked ,1.0,1.0
user on average people who complain live longer  releasing this tension increases immunity and boosts their health livin till ,0.0,1.0
this is what happens when babies arent vacinated vacinate measles ,1.0,1.0
my arms are dead after those four vaccine shots this morning,1.0,1.0
chick scandals discoverer from paris said world powers deliberately knowingly consciously do not want to develop vaccine for anything,0.0,0.6666666666666666
getting my tanzania vaccinations  azusa pacific health center ,1.0,1.0
study shows no link between autism and vaccines good news for parents new research shows there is no connection ,1.0,1.0
user oh i saw a couple that said essentially  no one cares vaccinate your kids idk i found those funny haha,1.0,0.6666666666666666
health district offering new 4strain flu vaccine with flu season right around the corner the time to start ,1.0,1.0
so autism is comin from doctors vaccines  im not surprised at all,-1.0,1.0
user robertson pushes false theory that aids came from monkeybased polio vaccine   aids amp cocaine came from cia,-1.0,0.3333333333333333
no mmr o,0.0,1.0
safe summer slam 2012  come on down with the whole family free food games entertainment and vaccinations for y ,0.0,0.6666666666666666
user its like tuberculosis and the measles it should be wiped out but still comes up from time to time,0.0,1.0
measles at millersville university ugh just another thing to worry about,0.0,1.0
shots time yet again  central district health immunizations ,1.0,0.6666666666666666
user user protection against measless much better than the protection against mumps same shot different componentsampresponse,1.0,0.6666666666666666
so you get whack jobs spouting craziness there is no global warming or its not caused by human activity vaccines cause autism,1.0,1.0
fewer michigan children get immunizations report shows  the latest us centers for disease control and ,0.0,1.0
shit i dont know if im the only one whose scared of vaccines just by looking at that big fat needle  o,0.0,0.6666666666666666
chicagoarea measles cases put spotlight on day care centers measles infections in five babies at a suburban ,0.0,1.0
user  ive been saying this for yearsthey have lowno sanitary standards not vaccinated going to kill us and our kids noillegals,0.0,0.6666666666666666
autism researcher wakefield cana t sue uk journal editor and reporter in texas andrew wakefield who was strip ,0.0,1.0
so important publichealth rt user celebrate health it is national infant immunization week  vaccine,1.0,1.0
california measles outbreak state cases now over 100 measles cases in california reached triple digits for the ,0.0,1.0
health officials warn of possible measles exposure in delaware and philadelphia counties the pennsylvania ,0.0,1.0
sb550 update in child protective services further providing for definitions for immunity from liability for  ,0.0,1.0
user user user user user we cannot trust that these vaccines will do no harm,-1.0,0.6666666666666666
wealthy la schools vaccination rates are as low as south sudans  atlantic mobile ,0.0,0.6666666666666666
user youre going to get measles,0.0,1.0
vaccines arent just for kids preparing for school adults need updated immunizations too  ,1.0,0.6666666666666666
hey tim when our first baby was born in tucsonaz the pediatrician said she would not treat us if we werent immunizing hired,1.0,0.6666666666666666
measles case confirmed in central indiana indianapolis ind july 25 2014state health officials have ,0.0,1.0
user measles strategy misses targets ,0.0,0.6666666666666666
measles infections in california grow to 123 the number of measles cases in california has reached 123 in the wake ,0.0,1.0
poor baby cael got vaccines today my happy boy is tired and grumpy now  poor bebe vaccinesmakemommysadtoo,1.0,0.6666666666666666
really person had no clue what measles was u can guess where i wont go 4 vaca ,0.0,0.6666666666666666
what kind of moron doesnt vaccinate their child just ignorant,1.0,1.0
my opinion on people that wont vaccinate their kids good natural selection is happening hintyoure not gonna be selected,1.0,1.0
vaccination rate for kids in greensboro area dropped from 82 to 72 in past four years  today in greensboro news amp record,0.0,1.0
user while conveniently forgetting the measles outbreak in tx a couple yrs ago i honestly thought americans were smarter user,1.0,0.6666666666666666
at dr bair getting a physical hep a vaccine and a flu shot   akron childrens hospital mahoning valley beeghly ,1.0,1.0
user travelers at seatac possibly exposed to measles  user  uhoh,0.0,1.0
user everyone that thinks vaccines give their kid autism should spend 30 minutes with a parent whose child died from whooping cough,-1.0,0.3333333333333333
user user  that period 17 grantees reported coverage of 95 for four vaccines,0.0,0.6666666666666666
disneylinked measles outbreak soon to be over in california a measles outbreak that began at disneyland and ,0.0,1.0
oops  riding bart this month may give you measles ,0.0,1.0
seeing the vaccines again and the cold war kids yewwww,0.0,0.6666666666666666
the 1986 national vaccine injury act prohibited ppl from suing vaxx manufacturers health agencies and workers why was that necessary,-1.0,1.0
"the surgeon general appeared on sesame street with elmo to lessen childrens fear of vaccination adorable amp smart

",1.0,0.6666666666666666
